t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem
2501;5.255;6.75192E-11;1.48492E-08;0.01423939
2502;5.218;6.06252E-11;1.3542E-08;0.01411501
2503;5.265;5.43767E-11;1.23598E-08;0.00679337
2504;5.393;4.84877E-11;1.12019E-08;0.00425116
2505;5.567;4.35594E-11;1.02497E-08;0.00393728
2506;5.759;3.91856E-11;9.3956E-09;0.00475082
2507;5.964;3.53093E-11;8.63179E-09;0.00419749
2508;6.158;3.18697E-11;7.94613E-09;0.00365777
2509;6.325;2.88067E-11;7.32515E-09;0.0032047
2510;6.525;2.60922E-11;6.77001E-09;0.0025546
2511;6.768;2.3716E-11;6.27896E-09;0.00264961
2512;6.985;2.15831E-11;5.82144E-09;0.00564087
2513;7.21;1.69572E-11;4.51905E-09;0.00649068
2514;7.44;1.70074E-11;4.31725E-09;0.01317621
2515;7.67;1.84709E-11;4.54654E-09;0.03484856
2516;7.97;2.1183E-11;5.08897E-09;0.0396238
2517;8.195;2.37967E-11;5.58874E-09;0.03314808
2518;8.285;2.59236E-11;5.95514E-09;0.03069835
2519;8.3;2.90017E-11;6.58298E-09;0.03902545
2520;8.355;3.17393E-11;7.15809E-09;0.02897426
2521;8.355;3.27437E-11;7.32206E-09;0.01489787
2522;8.215;3.25208E-11;7.16423E-09;0.02055934
2523;7.8;3.11523E-11;6.78086E-09;0.01416364
2524;7.355;2.93917E-11;6.32759E-09;0.01578137
2525;6.876;2.74804E-11;5.86172E-09;0.01239929
2526;6.363;2.55322E-11;5.40873E-09;0.00790399
2527;5.818;2.36498E-11;4.98484E-09;0.00662602
2528;5.301;2.19249E-11;4.60446E-09;0.004406
2529;4.853;2.05195E-11;4.3049E-09;0.00476546
2530;4.48;1.91114E-11;4.00142E-09;0.00336833
2531;4.155;1.78543E-11;3.73101E-09;0.00392552
2532;3.885;1.67217E-11;3.48914E-09;0.00305748
2533;3.828;1.57451E-11;3.28179E-09;0.00375387
2534;3.801;1.48372E-11;3.09046E-09;0.0028449
2535;3.609;1.39431E-11;2.9023E-09;0.00249236
2536;3.428;1.31195E-11;2.72996E-09;0.00241164
2537;3.288;1.29019E-11;2.58471E-09;0.00472111
2538;3.212;1.3947E-11;2.7912E-09;0.01786244
2539;3.611;1.5957E-11;3.22136E-09;0.02146915
2540;4.179;1.85216E-11;3.79163E-09;0.02453977
2541;4.555;2.48706E-11;5.16862E-09;0.08514617
2542;5.296;4.19789E-11;8.38176E-09;0.22919769
2543;6.031;6.29092E-11;1.21902E-08;0.15794324
2544;6.142;8.01807E-11;1.54867E-08;0.10771595
2545;5.972;8.93356E-11;1.74399E-08;0.05618342
2546;5.243;8.87519E-11;1.74452E-08;0.02081796
2547;4.276;8.25771E-11;1.6277E-08;0.00919509
2548;3.366;7.55366E-11;1.49368E-08;0.00817171
2549;2.777;6.88832E-11;1.36697E-08;0.00768966
2550;2.567;6.3136E-11;1.25844E-08;0.00678634
2551;2.408;5.78251E-11;1.15822E-08;0.00808979
2552;2.272;5.29494E-11;1.06632E-08;0.00761262
2553;2.171;4.85573E-11;9.833E-09;0.00863706
2554;2.087;4.46477E-11;9.1014E-09;0.00693815
2555;2.006;4.10934E-11;8.43498E-09;0.00671306
2556;1.899;3.7824E-11;7.8214E-09;0.00537927
2557;1.756;3.4822E-11;7.25695E-09;0.00436568
2558;1.615;3.20556E-11;6.72926E-09;0.00372213
2559;1.485;2.95564E-11;6.25165E-09;0.00311914
2560;1.354;2.72863E-11;5.81555E-09;0.00327037
2561;1.237;2.62576E-11;5.49308E-09;0.00701829
2562;0;2.9889E-11;6.25086E-09;0.08201582
2563;0;4.42824E-11;9.07013E-09;0.19000653
2564;0;7.26384E-11;1.43046E-08;0.26661148
2565;0;1.08063E-10;2.07464E-08;0.25520269
2566;1.085;1.47512E-10;2.81508E-08;0.23650291
2567;2.483;1.82936E-10;3.52523E-08;0.20417049
2568;2.991;2.02952E-10;3.9801E-08;0.14752174
2569;2.799;2.01016E-10;4.02518E-08;0.07290307
2570;2.212;1.81536E-10;3.68391E-08;0.01875598
2571;1.811;1.58924E-10;3.25503E-08;0.00831018
2572;1.627;1.38299E-10;2.85617E-08;0.00714507
2573;1.507;1.20337E-10;2.50533E-08;0.0073645
2574;1.385;1.04149E-10;2.18245E-08;0.00683877
2575;1.249;9.07869E-11;1.91876E-08;0.00612505
2576;1.123;7.93825E-11;1.69233E-08;0.00608159
2577;1.006;6.95856E-11;1.49671E-08;0.00498068
2578;0.896;6.11155E-11;1.32627E-08;0.00520872
2579;0.788;5.38347E-11;1.17869E-08;0.00518366
2580;0.7;4.74147E-11;1.0468E-08;0.00464293
2581;0.615;4.1873E-11;9.32377E-09;0.00404698
2582;0.533;3.70759E-11;8.32455E-09;0.00511004
2583;0.471;3.29251E-11;7.45377E-09;0.00584429
2584;0.39;2.92874E-11;6.68559E-09;0.00590111
2585;0.294;2.66054E-11;6.0214E-09;0.01063047
2586;0.198;2.98132E-11;6.76607E-09;0.04810141
2587;0.2;4.04798E-11;9.15326E-09;0.10647867
2588;0.265;5.89059E-11;1.31338E-08;0.15144755
2589;0.326;8.47517E-11;1.8475E-08;0.19213806
2590;0.385;1.11677E-10;2.39392E-08;0.18130534
2591;0.543;1.36836E-10;2.91188E-08;0.17557695
2592;1.112;1.55203E-10;3.31492E-08;0.12854694
2593;1.265;1.58333E-10;3.41875E-08;0.06730593
2594;1.069;1.45377E-10;3.16221E-08;0.02247338
2595;0.961;1.26906E-10;2.77699E-08;0.00957976
2596;0.942;1.09093E-10;2.40234E-08;0.00736479
2597;0.93;9.31058E-11;2.06469E-08;0.00628055
2598;0.904;7.93695E-11;1.77353E-08;0.00587082
2599;0.866;6.77634E-11;1.5262E-08;0.00610163
2600;0.846;5.80493E-11;1.31804E-08;0.00682653
2601;0.83;4.98736E-11;1.14191E-08;0.00660518
2602;0.777;4.29575E-11;9.92103E-09;0.00492
2603;0.714;3.69707E-11;8.61025E-09;0.00469795
2604;0.661;3.19578E-11;7.50528E-09;0.00525889
2605;0.638;2.77533E-11;6.57384E-09;0.00441009
2606;0.641;2.41693E-11;5.77427E-09;0.00414614
2607;0.653;2.11636E-11;5.10045E-09;0.00365408
2608;0.664;1.85895E-11;4.51948E-09;0.00374156
2609;0.672;1.64241E-11;4.02736E-09;0.00514865
2610;0.684;1.6576E-11;4.03818E-09;0.01579587
2611;0.702;2.18142E-11;5.34936E-09;0.03305219
2612;0.719;2.9837E-11;7.39143E-09;0.03823163
2613;0.743;3.66293E-11;9.19179E-09;0.02488573
2614;0.765;4.02783E-11;1.02449E-08;0.01350243
2615;0.784;4.21298E-11;1.08627E-08;0.0107017
2616;0.924;4.43786E-11;1.16195E-08;0.01429835
2617;1.299;4.38355E-11;1.16313E-08;0.00429375
2618;1.618;4.05749E-11;1.08774E-08;0.00113698
2619;1.895;3.67636E-11;9.94945E-09;0.00117128
2620;2.198;3.28685E-11;8.97483E-09;0.00119925
2621;2.448;2.99154E-11;8.24907E-09;0.00160543
2622;2.672;2.73904E-11;7.62789E-09;0.00204143
2623;2.871;2.53676E-11;7.13662E-09;0.00242802
2624;2.984;2.36705E-11;6.72924E-09;0.0016043
2625;3.064;2.226E-11;6.39567E-09;0.00163197
2626;3.135;2.10992E-11;6.12686E-09;0.00220953
2627;3.181;2.01072E-11;5.90113E-09;0.00221868
2628;3.217;1.92634E-11;5.71364E-09;0.00224275
2629;3.254;1.85673E-11;5.56408E-09;0.00362704
2630;3.295;1.798E-11;5.44333E-09;0.00359367
2631;3.352;1.75078E-11;5.35326E-09;0.00416849
2632;3.401;1.71458E-11;5.29391E-09;0.00413027
2633;3.44;1.70229E-11;5.25055E-09;0.00658719
2634;3.541;1.90891E-11;5.92435E-09;0.01320973
2635;3.796;2.37894E-11;7.43169E-09;0.02542409
2636;4.22;3.21563E-11;1.00849E-08;0.04471608
2637;4.724;4.27298E-11;1.34245E-08;0.04924562
2638;5.174;5.54048E-11;1.73142E-08;0.06547568
2639;5.551;6.30827E-11;1.96544E-08;0.03565116
2640;5.561;6.74382E-11;2.09793E-08;0.032072
2641;5.576;6.72226E-11;2.09335E-08;0.01621165
2642;5.457;6.28091E-11;1.958E-08;0.00801595
2643;5.288;5.70182E-11;1.783E-08;0.00593791
2644;5.158;5.1343E-11;1.6127E-08;0.0054593
2645;5.029;4.62136E-11;1.45944E-08;0.00649779
2646;4.837;4.16382E-11;1.32311E-08;0.00536994
2647;4.736;3.76999E-11;1.20559E-08;0.00597249
2648;4.742;3.45271E-11;1.1117E-08;0.00592241
2649;4.759;3.18632E-11;1.03366E-08;0.00470981
2650;4.752;2.95923E-11;9.67401E-09;0.00523252
2651;4.612;2.75385E-11;9.07819E-09;0.00380639
2652;4.16;2.53784E-11;8.43507E-09;0.00275377
2653;3.804;2.34292E-11;7.84888E-09;0.0023676
2654;3.566;2.17138E-11;7.33365E-09;0.00222166
2655;3.333;2.01486E-11;6.85982E-09;0.00180896
2656;3.169;1.87667E-11;6.44064E-09;0.00179151
2657;2.988;1.77128E-11;6.02325E-09;0.00313653
2658;3.11;1.94129E-11;6.59858E-09;0.01183224
2659;3.562;2.42865E-11;8.28661E-09;0.02549015
2660;4.139;3.20968E-11;1.09752E-08;0.0389661
2661;4.871;4.55593E-11;1.53489E-08;0.08092344
2662;5.578;5.94858E-11;1.9654E-08;0.06972166
2663;6.047;7.64906E-11;2.44482E-08;0.10113659
2664;6.601;9.12171E-11;2.83403E-08;0.08177833
2665;6.775;9.34137E-11;2.86784E-08;0.02650455
2666;6.554;8.64543E-11;2.63872E-08;0.00791265
2667;6.308;7.72406E-11;2.35638E-08;0.00697622
2668;6.182;6.84658E-11;2.09448E-08;0.00566471
2669;6.134;6.08286E-11;1.87063E-08;0.00377519
2670;6.115;5.43767E-11;1.68371E-08;0.00377284
2671;6.108;4.90038E-11;1.52923E-08;0.00381731
2672;6.123;4.45555E-11;1.40218E-08;0.0038376
2673;6.13;4.06035E-11;1.28805E-08;0.00385793
2674;6.111;3.73197E-11;1.19357E-08;0.00426668
2675;6.095;3.38536E-11;1.08948E-08;0.00431771
2676;6.095;3.10994E-11;1.0072E-08;0.0051001
2677;6.123;2.88045E-11;9.39152E-09;0.00289013
2678;6.167;2.69446E-11;8.84583E-09;0.00217951
2679;6.198;2.5776E-11;8.53303E-09;0.00298127
2680;6.244;2.4371E-11;8.11662E-09;0.00452602
2681;6.304;2.32337E-11;7.781E-09;0.00455033
2682;6.401;2.31499E-11;7.59227E-09;0.00624676
2683;6.552;2.50802E-11;8.19731E-09;0.0155023
2684;6.74;3.20786E-11;1.03186E-08;0.05829226
2685;7.11;4.24088E-11;1.32806E-08;0.07293633
2686;7.45;5.42573E-11;1.64322E-08;0.0784288
2687;7.665;6.29479E-11;1.85275E-08;0.05766899
2688;7.7;6.85747E-11;1.96903E-08;0.05060198
2689;7.68;6.99695E-11;1.97055E-08;0.03439038
2690;7.565;6.55283E-11;1.82596E-08;0.01484065
2691;7.43;5.99743E-11;1.6634E-08;0.01126238
2692;7.36;5.44124E-11;1.50627E-08;0.01038455
2693;7.335;4.94097E-11;1.3677E-08;0.00969883
2694;7.34;4.50267E-11;1.24798E-08;0.00880792
2695;7.38;4.12284E-11;1.14618E-08;0.00517712
2696;7.455;3.79593E-11;1.05935E-08;0.00354102
2697;7.535;3.51491E-11;9.85272E-09;0.00353847
2698;7.615;3.27432E-11;9.21756E-09;0.00459229
2699;7.62;3.06266E-11;8.65082E-09;0.00733972
2700;7.515;2.87218E-11;8.12308E-09;0.01290966
2701;7.335;2.70175E-11;7.63018E-09;0.02078461
2702;6.831;2.52709E-11;7.11056E-09;0.02073105
2703;6.467;2.3797E-11;6.65736E-09;0.02398135
2704;6.248;2.25524E-11;6.26648E-09;0.0230806
2705;6.026;2.18512E-11;5.87978E-09;0.02397468
2706;5.913;2.87967E-11;6.74568E-09;0.10368172
2707;6.172;4.06835E-11;8.78687E-09;0.12152279
2708;6.48;5.08436E-11;1.04574E-08;0.07467181
2709;6.512;6.38473E-11;1.26252E-08;0.10964009
2710;6.751;7.70665E-11;1.48075E-08;0.10451957
2711;7.073;1.0174E-10;1.87782E-08;0.20353366
2712;7.39;1.10504E-10;2.01233E-08;0.05847846
2713;7.075;1.11723E-10;2.02736E-08;0.05123837
2714;6.835;1.05773E-10;1.91627E-08;0.02369349
2715;6.543;9.57434E-11;1.7359E-08;0.01682773
2716;6.344;8.60703E-11;1.56768E-08;0.01530733
2717;6.187;7.66997E-11;1.40342E-08;0.01156908
2718;5.911;6.86988E-11;1.26449E-08;0.01750352
2719;5.569;6.12761E-11;1.13448E-08;0.00996655
2720;5.264;5.48478E-11;1.02016E-08;0.01462863
2721;5.366;4.97474E-11;9.2958E-09;0.014285
2722;5.186;4.49709E-11;8.43837E-09;0.01450225
2723;5.139;4.09498E-11;7.71727E-09;0.01267475
2724;5.121;3.74473E-11;7.08863E-09;0.01177608
2725;4.985;3.4288E-11;6.51389E-09;0.01395012
2726;5.139;3.17605E-11;6.05412E-09;0.01317451
2727;5.3;2.95471E-11;5.64629E-09;0.01663356
2728;5.352;2.75011E-11;5.26633E-09;0.01574638
2729;5.352;2.57616E-11;4.94452E-09;0.01579714
2730;5.389;2.73189E-11;4.79009E-09;0.04096296
2731;5.633;3.53374E-11;6.03158E-09;0.0830657
2732;6.088;4.94635E-11;8.25415E-09;0.1241512
2733;6.603;6.58335E-11;1.08573E-08;0.11931118
2734;6.82;8.38825E-11;1.37522E-08;0.13189344
2735;7.08;1.02423E-10;1.68137E-08;0.13138308
2736;7.095;1.10054E-10;1.82561E-08;0.06120697
2737;6.906;1.0914E-10;1.83021E-08;0.03709485
2738;6.557;1.00872E-10;1.69692E-08;0.01939614
2739;6.2;9.07462E-11;1.53433E-08;0.01460304
2740;5.907;8.10165E-11;1.37716E-08;0.01546896
2741;5.665;7.20968E-11;1.23366E-08;0.00844929
2742;5.577;6.44046E-11;1.11009E-08;0.00616955
2743;5.549;5.77508E-11;1.00218E-08;0.01048487
2744;5.49;5.18896E-11;9.06093E-09;0.0123083
2745;5.473;4.67855E-11;8.22161E-09;0.00918401
2746;5.494;4.23505E-11;7.48752E-09;0.00927612
2747;5.548;3.84751E-11;6.84244E-09;0.00857881
2748;5.715;3.5102E-11;6.28459E-09;0.00835506
2749;5.394;3.17154E-11;5.71918E-09;0.00413527
2750;5.056;2.87483E-11;5.22016E-09;0.00294581
2751;5.005;2.59128E-11;4.72271E-09;0.00521134
2752;4.871;2.37797E-11;4.35917E-09;0.00716326
2753;4.558;2.26806E-11;3.98428E-09;0.01305239
2754;4.267;2.83396E-11;4.98742E-09;0.06792922
2755;4.527;4.23686E-11;7.27964E-09;0.16908805
2756;5.145;6.78559E-11;1.10634E-08;0.26877165
2757;5.881;8.70952E-11;1.42072E-08;0.10783486
2758;5.818;1.12548E-10;1.82507E-08;0.21558356
2759;6.07;1.33994E-10;2.18891E-08;0.16543247
2760;5.799;1.54084E-10;2.54057E-08;0.18486879
2761;5.293;1.59221E-10;2.66366E-08;0.10431992
2762;4.402;1.51353E-10;2.55865E-08;0.05970006
2763;3.311;1.33716E-10;2.2752E-08;0.02617688
2764;2.478;1.17169E-10;2.00968E-08;0.02052905
2765;2.263;1.03707E-10;1.79436E-08;0.01847825
2766;2.129;9.16452E-11;1.60185E-08;0.01014021
2767;2.028;8.09782E-11;1.43126E-08;0.00717141
2768;1.909;7.16393E-11;1.28173E-08;0.00598553
2769;1.804;6.34852E-11;1.14984E-08;0.00684829
2770;1.711;5.63014E-11;1.03178E-08;0.00782977
2771;1.597;5.01004E-11;9.29548E-09;0.00740717
2772;1.461;4.46875E-11;8.39361E-09;0.00769933
2773;1.315;3.99691E-11;7.59858E-09;0.0085624
2774;1.205;3.5858E-11;6.89853E-09;0.00909843
2775;1.09;3.2227E-11;6.27364E-09;0.00792889
2776;0.992;2.88857E-11;5.68546E-09;0.00769729
2777;0.926;2.6766E-11;5.1195E-09;0.01215525
2778;0.915;3.07396E-11;5.9228E-09;0.04544969
2779;0.937;3.78732E-11;7.38732E-09;0.06577031
2780;0.972;4.60349E-11;9.11945E-09;0.06511372
2781;1.001;5.40808E-11;1.0964E-08;0.05119024
2782;1.027;6.0366E-11;1.25762E-08;0.0383958
2783;1.029;6.37645E-11;1.36642E-08;0.02552251
2784;1.033;6.50797E-11;1.4342E-08;0.01934734
2785;1.043;6.32159E-11;1.42672E-08;0.0095239
2786;1.048;5.93708E-11;1.36753E-08;0.00499108
2787;1.059;5.36936E-11;1.25589E-08;0.00207057
2788;1.085;4.82416E-11;1.14535E-08;0.00209109
2789;1.11;4.3104E-11;1.03834E-08;0.00153961
2790;1.126;3.84124E-11;9.38674E-09;0.00154399
2791;1.134;3.42088E-11;8.47924E-09;0.00155943
2792;1.155;3.03127E-11;7.61569E-09;0.00103525
2793;1.16;2.69057E-11;6.85205E-09;0.00103051
2794;1.162;2.39177E-11;6.17463E-09;0.00105311
2795;1.165;2.1327E-11;5.58143E-09;0.00105531
2796;1.167;1.90567E-11;5.05596E-09;0.00105836
2797;1.166;1.7072E-11;4.59173E-09;0.00106142
2798;1.163;1.54511E-11;4.21479E-09;0.00107183
2799;1.169;1.39594E-11;3.86019E-09;0.00160075
2800;1.168;1.26087E-11;3.53325E-09;0.00215562
2801;1.162;1.14346E-11;3.24608E-09;0.00270194
2802;1.2;1.21964E-11;3.48651E-09;0.01354784
2803;1.299;1.62856E-11;4.73853E-09;0.03532504
2804;1.518;2.2268E-11;6.59715E-09;0.0456988
2805;1.437;3.48793E-11;1.0126E-08;0.14122974
2806;2.253;5.26983E-11;1.46577E-08;0.17656959
2807;3.225;7.76785E-11;2.03447E-08;0.22949413
2808;3.925;9.51409E-11;2.43148E-08;0.13429869
2809;3.636;1.00774E-10;2.57167E-08;0.0703082
2810;2.876;9.68129E-11;2.48707E-08;0.03249407
2811;2.146;8.53529E-11;2.20625E-08;0.00990259
2812;1.527;7.39401E-11;1.92583E-08;0.00851857
2813;1.305;6.40848E-11;1.6845E-08;0.00674497
2814;1.188;5.54396E-11;1.47261E-08;0.00602285
2815;1.116;4.79337E-11;1.2883E-08;0.00421303
2816;1.061;4.15292E-11;1.12989E-08;0.00403812
2817;1.021;3.60204E-11;9.92696E-09;0.00390559
2818;0.988;3.13461E-11;8.75484E-09;0.00375623
2819;0.926;2.72945E-11;7.72759E-09;0.0037666
2820;0.832;2.37544E-11;6.81643E-09;0.00412643
2821;0.74;2.06592E-11;6.00874E-09;0.00317131
2822;0.659;1.79604E-11;5.29323E-09;0.00332227
2823;0.627;1.56689E-11;4.68064E-09;0.00351167
2824;0.561;1.36778E-11;4.14262E-09;0.00290325
2825;0.484;1.48225E-11;4.4764E-09;0.0142366
2826;0.428;2.2883E-11;6.8915E-09;0.0975704
2827;0.424;3.54719E-11;1.0454E-08;0.14885821
2828;0.449;5.38418E-11;1.5189E-08;0.2086475
2829;0.467;7.55031E-11;2.02818E-08;0.23255663
2830;0.505;8.00914E-11;2.14515E-08;0.04099811
2831;0.582;8.67861E-11;2.33695E-08;0.07539523
2832;0.615;9.6918E-11;2.61265E-08;0.12743735
2833;0.808;1.02055E-10;2.77063E-08;0.08822393
2834;0.909;9.59966E-11;2.63838E-08;0.0245557
2835;0.817;8.28078E-11;2.29851E-08;0.00532706
2836;0.727;7.01296E-11;1.96717E-08;0.00541787
2837;0.698;5.90186E-11;1.67436E-08;0.00589113
2838;0.696;4.95039E-11;1.42125E-08;0.00653561
2839;0.699;4.15199E-11;1.20714E-08;0.005461
2840;0.708;3.48506E-11;1.02665E-08;0.00536015
2841;0.694;2.93451E-11;8.76378E-09;0.00420891
2842;0.687;2.47525E-11;7.49565E-09;0.00388563
2843;0.684;2.07782E-11;6.37847E-09;0.00343326
2844;0.693;1.75052E-11;5.44883E-09;0.00344283
2845;0.69;1.48144E-11;4.67576E-09;0.00402867
2846;0.689;1.25859E-11;4.0272E-09;0.00563168
2847;0.69;1.07488E-11;3.48795E-09;0.00443145
2848;0.668;9.19673E-12;3.02646E-09;0.0045372
2849;0.66;8.66047E-12;2.83635E-09;0.0084311
2850;0.68;1.48915E-11;4.92572E-09;0.05055804
2851;0.718;2.32862E-11;7.76329E-09;0.06450861
2852;0.76;3.70022E-11;1.22002E-08;0.13194025
2853;0.872;5.47385E-11;1.75597E-08;0.17666358
2854;1.49;7.76207E-11;2.38837E-08;0.22533687
2855;2.627;9.50442E-11;2.86385E-08;0.1514058
2856;3.109;1.15778E-10;3.39679E-08;0.2170345
2857;3.324;1.2283E-10;3.58205E-08;0.12049096
2858;2.611;1.13626E-10;3.32658E-08;0.05314179
2859;1.75;9.34691E-11;2.75512E-08;0.00801338
2860;1.157;7.56137E-11;2.24746E-08;0.00787138
2861;1.005;6.15236E-11;1.84762E-08;0.0075702
2862;0.905;4.98892E-11;1.51486E-08;0.00823617
2863;0.826;4.05324E-11;1.24541E-08;0.00984965
2864;0.741;3.29538E-11;1.02567E-08;0.00577859
2865;0.64;2.68423E-11;8.46752E-09;0.00476561
2866;0.527;2.16137E-11;6.90969E-09;0.00376091
2867;0.411;1.74884E-11;5.66834E-09;0.00296133
2868;0.313;1.41524E-11;4.65184E-09;0.00260327
2869;0.234;1.14523E-11;3.81857E-09;0.00217575
2870;0.153;9.20577E-12;3.11418E-09;0.00215124
2871;0.056;7.37326E-12;2.53085E-09;0.00181021
2872;0;5.84962E-12;2.03752E-09;0.00207308
2873;0;6.67416E-12;2.32254E-09;0.01006316
2874;0;2.26322E-11;7.74579E-09;0.16300422
2875;0;5.65374E-11;1.80438E-08;0.34842936
2876;0;1.06928E-10;3.08979E-08;0.48738926
2877;0.005;1.68193E-10;4.40434E-08;0.60091526
2878;0.094;2.14748E-10;5.35216E-08;0.46815798
2879;0.637;2.47799E-10;6.05807E-08;0.38041464
2880;1.937;2.62838E-10;6.4289E-08;0.26871926
2881;2.154;2.42792E-10;6.00915E-08;0.13638256
2882;1.449;1.94154E-10;4.86947E-08;0.03600752
2883;0.814;1.45273E-10;3.68317E-08;0.00941309
2884;0.67;1.08797E-10;2.78869E-08;0.00897126
2885;0.598;8.15172E-11;2.11352E-08;0.00736449
2886;0.549;6.15662E-11;1.61516E-08;0.00625235
2887;0.505;4.63923E-11;1.23219E-08;0.00497102
2888;0.442;3.50882E-11;9.43655E-09;0.00489919
2889;0.367;2.62747E-11;7.1542E-09;0.00443475
2890;0.302;1.98161E-11;5.46302E-09;0.00591599
2891;0.238;1.49799E-11;4.18181E-09;0.00584709
2892;0.158;1.12382E-11;3.1773E-09;0.00572866
2893;0.044;8.34475E-12;2.3896E-09;0.00484407
2894;0;6.15777E-12;1.78622E-09;0.00425691
2895;0;4.51141E-12;1.32587E-09;0.00411343
2896;0;3.27659E-12;9.7578E-10;0.0037811
2897;0;1.06395E-11;3.17955E-09;0.02488665
2898;0;3.36533E-11;1.00361E-08;0.14094302
2899;0;6.80114E-11;1.97429E-08;0.26569503
2900;0;1.07547E-10;3.00453E-08;0.32645864
2901;0;1.41302E-10;3.83578E-08;0.29962862
2902;0.029;1.71764E-10;4.55802E-08;0.32213764
2903;0.191;1.91284E-10;5.01659E-08;0.27257114
2904;0.611;1.98528E-10;5.1957E-08;0.20861972
2905;0.717;1.86619E-10;4.91425E-08;0.12752472
2906;0.37;1.53476E-10;4.07838E-08;0.05023926
2907;0.314;1.13307E-10;3.03687E-08;0.01586751
2908;0.302;8.15997E-11;2.20699E-08;0.01367977
2909;0.281;5.862E-11;1.60121E-08;0.01293079
2910;0.24;4.2446E-11;1.17179E-08;0.01326056
2911;0.19;3.04369E-11;8.49347E-09;0.01282564
2912;0.111;2.14838E-11;6.05923E-09;0.01256888
2913;0.035;1.52519E-11;4.34911E-09;0.01099407
2914;0.024;1.08219E-11;3.12114E-09;0.00920083
2915;0;7.58559E-12;2.21336E-09;0.00780377
2916;0;5.18946E-12;1.53208E-09;0.0087829
2917;0;3.49112E-12;1.04314E-09;0.00701351
2918;0;2.281E-12;6.8986E-10;0.00781221
2919;0;1.40421E-12;4.2993E-10;0.00710217
2920;0;7.59573E-13;2.35464E-10;0.00668739
2921;0;3.31383E-12;1.01861E-09;0.01798323
2922;0;1.68219E-11;5.21909E-09;0.03883989
2923;0;3.32798E-11;1.04267E-08;0.05791226
2924;0;5.63263E-11;1.77122E-08;0.11264142
2925;0.024;1.04111E-10;3.17564E-08;0.33203261
2926;0.118;1.50885E-10;4.43316E-08;0.36029954
2927;0.457;1.86827E-10;5.33989E-08;0.32923212
2928;1.829;2.0208E-10;5.7252E-08;0.22132815
2929;2.093;1.80529E-10;5.14126E-08;0.09751029
2930;1.326;1.39173E-10;3.99376E-08;0.04127846
2931;0.614;9.55504E-11;2.76424E-08;0.01243869
2932;0.513;6.5637E-11;1.91555E-08;0.01420595
2933;0.49;4.52279E-11;1.33263E-08;0.01608565
2934;0.485;3.11377E-11;9.26668E-09;0.01953367
2935;0.488;2.12898E-11;6.40155E-09;0.01594394
2936;0.444;1.47484E-11;4.4834E-09;0.01157068
2937;0.447;1.0238E-11;3.14857E-09;0.00657758
2938;0.473;7.1883E-12;2.23759E-09;0.00405971
2939;0.559;5.11678E-12;1.61286E-09;0.00285216
2940;0.702;3.94441E-12;1.25956E-09;0.00250468
2941;0.919;3.35196E-12;1.08489E-09;0.00171092
2942;1.119;3.18783E-12;1.0462E-09;0.00174137
2943;1.328;3.28156E-12;1.09251E-09;0.0013384
2944;1.473;3.4994E-12;1.18221E-09;0.00136242
2945;1.625;3.49202E-12;1.18619E-09;0.00225965
2946;2.062;1.69695E-11;5.80866E-09;0.02382271
2947;2.909;3.51369E-11;1.22314E-08;0.03315816
2948;3.756;5.90631E-11;2.08783E-08;0.0676871
2949;4.885;7.91036E-11;2.8394E-08;0.07017617
2950;6.453;1.01193E-10;3.67554E-08;0.10011658
2951;6.678;1.10752E-10;4.07037E-08;0.08480595
2952;6.566;1.0036E-10;3.75209E-08;0.03264877
2953;6.341;8.14945E-11;3.10575E-08;0.01102694
2954;5.78;6.227E-11;2.41853E-08;0.00382338
2955;5.331;4.7407E-11;1.87647E-08;0.00197529
2956;5.219;3.49658E-11;1.4101E-08;0.00055738
2957;5.331;2.71294E-11;1.11573E-08;0.00056511
2958;4.995;2.15481E-11;9.03802E-09;0.0005581
2959;5.107;1.7696E-11;7.57509E-09;0.00056584
2960;4.882;1.52028E-11;6.64291E-09;0.00056136
2961;4.321;1.30413E-11;5.81267E-09;0.00054805
2962;4.434;1.18869E-11;5.40763E-09;0.0006355
2963;4.209;1.08263E-11;5.02471E-09;0.00315289
2964;4.77;1.06842E-11;5.06489E-09;0.00459843
2965;5.107;1.07381E-11;5.20424E-09;0.0040507
2966;5.219;1.07364E-11;5.32162E-09;0.0041101
2967;5.668;1.09175E-11;5.54059E-09;0.00496723
2968;5.443;1.07226E-11;5.56977E-09;0.00352429
2969;6.005;1.13432E-11;5.97916E-09;0.00444466
2970;6.453;1.84802E-11;9.97262E-09;0.01660266
2971;6.902;2.53116E-11;1.40038E-08;0.01817591
2972;7.575;3.71961E-11;2.09864E-08;0.04400809
2973;7.014;4.10568E-11;2.3372E-08;0.04703868
2974;9.595;7.27588E-11;3.8124E-08;0.2643152
2975;9.034;1.0217E-10;4.77088E-08;0.31299586
2976;9.483;1.17481E-10;5.11519E-08;0.2143893
2977;8.473;1.18296E-10;4.93751E-08;0.16674708
2978;6.902;9.53708E-11;3.9274E-08;0.06140096
2979;5.78;6.83245E-11;2.82506E-08;0.02339535
2980;4.209;4.76909E-11;1.98923E-08;0.01335347
2981;3.536;3.45973E-11;1.45988E-08;0.01351372
2982;4.321;2.66487E-11;1.14127E-08;0.01222981
2983;4.882;2.15012E-11;9.36966E-09;0.01344236
