t;step_number;time_in_days;soil_temperature;sucrose_input_rate
2037;84.875;84.875;13.74020766;1.38E-09
2038;84.91666667;84.91666667;13.74845145;1.38E-09
2039;84.95833333;84.95833333;13.75669523;1.38E-09
2040;85;85;13.76493902;1.38E-09
2041;85.04166667;85.04166667;13.77423433;1.38E-09
2042;85.08333333;85.08333333;13.78352965;1.38E-09
2043;85.125;85.125;13.79282496;1.38E-09
2044;85.16666667;85.16666667;13.80212027;1.38E-09
2045;85.20833333;85.20833333;13.81141558;1.38E-09
2046;85.25;85.25;13.8207109;1.38E-09
2047;85.29166667;85.29166667;13.83000621;1.38E-09
2048;85.33333333;85.33333333;13.83930152;1.38E-09
2049;85.375;85.375;13.84859683;1.38E-09
2050;85.41666667;85.41666667;13.85789215;1.38E-09
2051;85.45833333;85.45833333;13.86718746;1.38E-09
2052;85.5;85.5;13.87648277;1.39E-09
2053;85.54166667;85.54166667;13.88577808;1.39E-09
2054;85.58333333;85.58333333;13.8950734;1.39E-09
2055;85.625;85.625;13.90436871;1.39E-09
2056;85.66666667;85.66666667;13.91366402;1.39E-09
2057;85.70833333;85.70833333;13.92295933;1.39E-09
2058;85.75;85.75;13.93225465;1.39E-09
2059;85.79166667;85.79166667;13.94154996;1.39E-09
2060;85.83333333;85.83333333;13.95084527;1.39E-09
2061;85.875;85.875;13.96014058;1.39E-09
2062;85.91666667;85.91666667;13.9694359;1.39E-09
2063;85.95833333;85.95833333;13.97873121;1.39E-09
2064;86;86;13.98802652;1.39E-09
2065;86.04166667;86.04166667;14.02703119;1.39E-09
2066;86.08333333;86.08333333;14.06603585;1.39E-09
2067;86.125;86.125;14.10504052;1.39E-09
2068;86.16666667;86.16666667;14.14404519;1.39E-09
2069;86.20833333;86.20833333;14.18304985;1.39E-09
2070;86.25;86.25;14.22205452;1.40E-09
2071;86.29166667;86.29166667;14.26105919;1.40E-09
2072;86.33333333;86.33333333;14.30006385;1.40E-09
2073;86.375;86.375;14.33906852;1.40E-09
2074;86.41666667;86.41666667;14.37807319;1.40E-09
2075;86.45833333;86.45833333;14.41707785;1.40E-09
2076;86.5;86.5;14.45608252;1.40E-09
2077;86.54166667;86.54166667;14.49508719;1.40E-09
2078;86.58333333;86.58333333;14.53409185;1.40E-09
