t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem;C_mineralN_soil
2437;8.8;1.10E-11;3.85E-09;0.00376432;0.363081164
2438;8.85;1.01E-11;3.47E-09;0.00453099;0.363022298
2439;8.86;9.19E-12;3.12E-09;0.0053365;0.362964776
2440;8.835;8.41E-12;2.80E-09;0.00528161;0.362908753
2441;8.81;7.69E-12;2.50E-09;0.00605216;0.362854205
2442;8.82;8.13E-12;2.40E-09;0.0320525;0.362800707
2443;9;1.13E-11;3.03E-09;0.09261986;0.362746685
2444;9.345;1.69E-11;4.10E-09;0.08165615;0.362690783
2445;9.605;2.69E-11;5.98E-09;0.12502762;0.3626329
2446;9.94;3.87E-11;8.12E-09;0.10088349;0.362571638
2447;10.07;4.94E-11;1.01E-08;0.08009388;0.362508159
2448;10.12;5.34E-11;1.08E-08;0.02313079;0.362442993
2449;10.075;5.41E-11;1.09E-08;0.02581261;0.362376821
2450;10.085;5.12E-11;1.04E-08;0.00744668;0.362309541
2451;10.025;4.66E-11;9.52E-09;0.00407092;0.362241964
2452;9.985;4.19E-11;8.60E-09;0.00477771;0.362174337
2453;9.765;3.71E-11;7.69E-09;0.0020302;0.362107997
2454;9.385;3.27E-11;6.83E-09;0.00133065;0.362043971
2455;9.11;2.88E-11;6.08E-09;0.00188362;0.361981821
2456;8.745;2.54E-11;5.40E-09;0.00180079;0.361922059
2457;8.37;2.24E-11;4.80E-09;0.00117116;0.361864734
2458;8.015;1.98E-11;4.28E-09;0.00110824;0.361809726
2459;7.71;1.76E-11;3.83E-09;0.00111094;0.361756769
2460;7.48;1.57E-11;3.43E-09;0.00165879;0.361705509
2461;7.27;1.40E-11;3.08E-09;0.00163972;0.361655843
2462;7.016;1.25E-11;2.76E-09;0.00157645;0.361607914
2463;6.602;1.12E-11;2.48E-09;0.00214999;0.36156228
2464;6.442;1.01E-11;2.24E-09;0.00215386;0.361517896
2465;6.32;9.13E-12;2.02E-09;0.00159605;0.361474613
2466;6.104;9.18E-12;2.02E-09;0.01247506;0.361432666
2467;6.171;1.10E-11;2.53E-09;0.03219913;0.361390812
2468;6.513;1.58E-11;3.81E-09;0.06717651;0.3613476
2469;7.1;2.48E-11;6.15E-09;0.10290979;0.361301322
2470;7.635;4.08E-11;9.56E-09;0.19717546;0.361250609
2471;8.03;6.01E-11;1.33E-08;0.16413595;0.361194452
2472;8.075;7.35E-11;1.59E-08;0.0915911;0.361133894
2473;7.825;7.85E-11;1.69E-08;0.04723759;0.361070982
2474;7.505;7.64E-11;1.64E-08;0.02053692;0.361006472
2475;7.1;7.05E-11;1.52E-08;0.01337887;0.360941225
2476;6.834;6.38E-11;1.39E-08;0.01287913;0.360875149
2477;6.752;5.74E-11;1.26E-08;0.01397561;0.360807782
2478;6.789;5.15E-11;1.14E-08;0.01046476;0.360738956
2479;6.843;4.61E-11;1.03E-08;0.01187683;0.360668957
2480;6.805;4.11E-11;9.33E-09;0.01093736;0.360598659
2481;6.313;3.63E-11;8.37E-09;0.00906254;0.360530932
2482;5.872;3.24E-11;7.54E-09;0.01164032;0.36046561
2483;5.628;2.91E-11;6.84E-09;0.0132466;0.360401571
2484;5.407;2.62E-11;6.23E-09;0.013028;0.36033876
2485;5.266;2.38E-11;5.69E-09;0.01226947;0.360276821
2486;5.13;2.16E-11;5.22E-09;0.01381981;0.360215816
2487;5.02;1.97E-11;4.80E-09;0.01323303;0.3601557
2488;4.899;1.82E-11;4.48E-09;0.01256532;0.360096494
2489;4.707;1.70E-11;4.11E-09;0.01592;0.360038631
2490;4.455;1.79E-11;3.92E-09;0.0385216;0.359982175
2491;4.632;2.15E-11;4.51E-09;0.07199504;0.359924681
2492;5.162;2.96E-11;6.08E-09;0.11619121;0.359863745
2493;5.749;4.12E-11;8.39E-09;0.121788;0.359798375
2494;6.247;6.07E-11;1.22E-08;0.2068253;0.359727517
2495;7.021;7.73E-11;1.55E-08;0.11120333;0.359648489
2496;6.889;9.02E-11;1.84E-08;0.11410224;0.359566195
2497;6.646;9.57E-11;1.99E-08;0.0635294;0.359482015
2498;6.277;9.16E-11;1.93E-08;0.01907992;0.359397278
2499;5.792;8.35E-11;1.78E-08;0.01284756;0.359312988
2500;5.443;7.52E-11;1.63E-08;0.01473964;0.359228984
2501;5.255;6.75E-11;1.48E-08;0.01423939;0.359144535
2502;5.218;6.06E-11;1.35E-08;0.01411501;0.359059009
2503;5.265;5.44E-11;1.24E-08;0.00679337;0.358972272
2504;5.393;4.85E-11;1.12E-08;0.00425116;0.358884145
2505;5.567;4.36E-11;1.02E-08;0.00393728;0.358794741
2506;5.759;3.92E-11;9.40E-09;0.00475082;0.358704288
2507;5.964;3.53E-11;8.63E-09;0.00419749;0.358612902
2508;6.158;3.19E-11;7.95E-09;0.00365777;0.358520928
2509;6.325;2.88E-11;7.33E-09;0.0032047;0.35842887
2510;6.525;2.61E-11;6.77E-09;0.0025546;0.358336734
2511;6.768;2.37E-11;6.28E-09;0.00264961;0.358244351
2512;6.985;2.16E-11;5.82E-09;0.00564087;0.358152121
2513;7.21;1.70E-11;4.52E-09;0.00649068;0.358060248
2514;7.44;1.70E-11;4.32E-09;0.01317621;0.357968899
2515;7.67;1.85E-11;4.55E-09;0.03484856;0.357877878
2516;7.97;2.12E-11;5.09E-09;0.0396238;0.357786393
2517;8.195;2.38E-11;5.59E-09;0.03314808;0.357694876
2518;8.285;2.59E-11;5.96E-09;0.03069835;0.357604283
2519;8.3;2.90E-11;6.58E-09;0.03902545;0.357514952
2520;8.355;3.17E-11;7.16E-09;0.02897426;0.357426292
2521;8.355;3.27E-11;7.32E-09;0.01489787;0.357338711
2522;8.215;3.25E-11;7.16E-09;0.02055934;0.35725313
2523;7.8;3.12E-11;6.78E-09;0.01416364;0.357171251
2524;7.355;2.94E-11;6.33E-09;0.01578137;0.357093085
2525;6.876;2.75E-11;5.86E-09;0.01239929;0.35701865
2526;6.363;2.55E-11;5.41E-09;0.00790399;0.356947947
2527;5.818;2.36E-11;4.98E-09;0.00662602;0.35688098
2528;5.301;2.19E-11;4.60E-09;0.004406;0.356817434
2529;4.853;2.05E-11;4.30E-09;0.00476546;0.356756676
2530;4.48;1.91E-11;4.00E-09;0.00336833;0.356698237
2531;4.155;1.79E-11;3.73E-09;0.00392552;0.356641786
2532;3.885;1.67E-11;3.49E-09;0.00305748;0.35658702
2533;3.828;1.57E-11;3.28E-09;0.00375387;0.356532901
2534;3.801;1.48E-11;3.09E-09;0.0028449;0.356479318
2535;3.609;1.39E-11;2.90E-09;0.00249236;0.35642702
2536;3.428;1.31E-11;2.73E-09;0.00241164;0.356375927
2537;3.288;1.29E-11;2.58E-09;0.00472111;0.356325824
2538;3.212;1.39E-11;2.79E-09;0.01786244;0.356276325
2539;3.611;1.60E-11;3.22E-09;0.02146915;0.356225289
2540;4.179;1.85E-11;3.79E-09;0.02453977;0.356171876
2541;4.555;2.49E-11;5.17E-09;0.08514617;0.356116425
2542;5.296;4.20E-11;8.38E-09;0.22919769;0.356055484
2543;6.031;6.29E-11;1.22E-08;0.15794324;0.355987409
2544;6.142;8.02E-11;1.55E-08;0.10771595;0.3559151
2545;5.972;8.93E-11;1.74E-08;0.05618342;0.355840474
2546;5.243;8.88E-11;1.74E-08;0.02081796;0.355767401
2547;4.276;8.26E-11;1.63E-08;0.00919509;0.355697248
2548;3.366;7.55E-11;1.49E-08;0.00817171;0.355630167
2549;2.777;6.89E-11;1.37E-08;0.00768966;0.355564201
2550;2.567;6.31E-11;1.26E-08;0.00678634;0.355497692
2551;2.408;5.78E-11;1.16E-08;0.00808979;0.355430637
2552;2.272;5.29E-11;1.07E-08;0.00761262;0.355363149
2553;2.171;4.86E-11;9.83E-09;0.00863706;0.35529523
2554;2.087;4.46E-11;9.10E-09;0.00693815;0.355226961
2555;2.006;4.11E-11;8.43E-09;0.00671306;0.355158484
2556;1.899;3.78E-11;7.82E-09;0.00537927;0.35509016
2557;1.756;3.48E-11;7.26E-09;0.00436568;0.355022212
2558;1.615;3.21E-11;6.73E-09;0.00372213;0.354954717
2559;1.485;2.96E-11;6.25E-09;0.00311914;0.354887684
2560;1.354;2.73E-11;5.82E-09;0.00327037;0.354821177
2561;1.237;2.63E-11;5.49E-09;0.00701829;0.3547552
2562;0;2.99E-11;6.25E-09;0.08201582;0.35469512
2563;0;4.43E-11;9.07E-09;0.19000653;0.354632866
2564;0;7.26E-11;1.43E-08;0.26661148;0.354566801
2565;0;1.08E-10;2.07E-08;0.25520269;0.354495787
2566;1.085;1.48E-10;2.82E-08;0.23650291;0.354411653
2567;2.483;1.83E-10;3.53E-08;0.20417049;0.354308239
2568;2.991;2.03E-10;3.98E-08;0.14752174;0.354192975
2569;2.799;2.01E-10;4.03E-08;0.07290307;0.354071278
2570;2.212;1.82E-10;3.68E-08;0.01875598;0.353949764
2571;1.811;1.59E-10;3.26E-08;0.00831018;0.353827488
2572;1.627;1.38E-10;2.86E-08;0.00714507;0.353703228
2573;1.507;1.20E-10;2.51E-08;0.0073645;0.353577144
2574;1.385;1.04E-10;2.18E-08;0.00683877;0.353450026
2575;1.249;9.08E-11;1.92E-08;0.00612505;0.353322813
2576;1.123;7.94E-11;1.69E-08;0.00608159;0.353195604
2577;1.006;6.96E-11;1.50E-08;0.00498068;0.353068802
2578;0.896;6.11E-11;1.33E-08;0.00520872;0.352942659
2579;0.788;5.38E-11;1.18E-08;0.00518366;0.352817278
2580;0.7;4.74E-11;1.05E-08;0.00464293;0.352692658
2581;0.615;4.19E-11;9.32E-09;0.00404698;0.352568961
2582;0.533;3.71E-11;8.32E-09;0.00511004;0.352446274
2583;0.471;3.29E-11;7.45E-09;0.00584429;0.35232447
2584;0.39;2.93E-11;6.69E-09;0.00590111;0.352203805
2585;0.294;2.66E-11;6.02E-09;0.01063047;0.35208444
2586;0.198;2.98E-11;6.77E-09;0.04810141;0.351965954
2587;0.2;4.05E-11;9.15E-09;0.10647867;0.351846208
2588;0.265;5.89E-11;1.31E-08;0.15144755;0.351723199
2589;0.326;8.48E-11;1.85E-08;0.19213806;0.351595613
2590;0.385;1.12E-10;2.39E-08;0.18130534;0.351462687
2591;0.543;1.37E-10;2.91E-08;0.17557695;0.351322178
2592;1.112;1.55E-10;3.31E-08;0.12854694;0.351169223
2593;1.265;1.58E-10;3.42E-08;0.06730593;0.351009899
2594;1.069;1.45E-10;3.16E-08;0.02247338;0.350850364
2595;0.961;1.27E-10;2.78E-08;0.00957976;0.350690056
2596;0.942;1.09E-10;2.40E-08;0.00736479;0.350528628
2597;0.93;9.31E-11;2.06E-08;0.00628055;0.350366615
2598;0.904;7.94E-11;1.77E-08;0.00587082;0.350204576
2599;0.866;6.78E-11;1.53E-08;0.00610163;0.350043091
2600;0.846;5.80E-11;1.32E-08;0.00682653;0.349882201
2601;0.83;4.99E-11;1.14E-08;0.00660518;0.349722088
2602;0.777;4.30E-11;9.92E-09;0.00492;0.349563479
2603;0.714;3.70E-11;8.61E-09;0.00469795;0.349406752
2604;0.661;3.20E-11;7.51E-09;0.00525889;0.3492518
2605;0.638;2.78E-11;6.57E-09;0.00441009;0.34909832
2606;0.641;2.42E-11;5.77E-09;0.00414614;0.34894602
2607;0.653;2.12E-11;5.10E-09;0.00365408;0.348794908
2608;0.664;1.86E-11;4.52E-09;0.00374156;0.348644977
2609;0.672;1.64E-11;4.03E-09;0.00514865;0.348496377
2610;0.684;1.66E-11;4.04E-09;0.01579587;0.348348887
2611;0.702;2.18E-11;5.35E-09;0.03305219;0.348202001
2612;0.719;2.98E-11;7.39E-09;0.03823163;0.348055271
2613;0.743;3.66E-11;9.19E-09;0.02488573;0.347908552
2614;0.765;4.03E-11;1.02E-08;0.01350243;0.347762132
2615;0.784;4.21E-11;1.09E-08;0.0107017;0.347616087
2616;0.924;4.44E-11;1.16E-08;0.01429835;0.347468906
2617;1.299;4.38E-11;1.16E-08;0.00429375;0.347317618
2618;1.618;4.06E-11;1.09E-08;0.00113698;0.347163281
2619;1.895;3.68E-11;9.95E-09;0.00117128;0.347006678
2620;2.198;3.29E-11;8.97E-09;0.00119925;0.346847729
2621;2.448;2.99E-11;8.25E-09;0.00160543;0.346687266
2622;2.672;2.74E-11;7.63E-09;0.00204143;0.346525834
2623;2.871;2.54E-11;7.14E-09;0.00242802;0.346363984
2624;2.984;2.37E-11;6.73E-09;0.0016043;0.346202989
2625;3.064;2.23E-11;6.40E-09;0.00163197;0.346043382
2626;3.135;2.11E-11;6.13E-09;0.00220953;0.345885331
2627;3.181;2.01E-11;5.90E-09;0.00221868;0.345729169
2628;3.217;1.93E-11;5.71E-09;0.00224275;0.345575048
2629;3.254;1.86E-11;5.56E-09;0.00362704;0.345422977
2630;3.295;1.80E-11;5.44E-09;0.00359367;0.34527279
2631;3.352;1.75E-11;5.35E-09;0.00416849;0.345124304
2632;3.401;1.71E-11;5.29E-09;0.00413027;0.344977766
2633;3.44;1.70E-11;5.25E-09;0.00658719;0.34483297
2634;3.541;1.91E-11;5.92E-09;0.01320973;0.344689038
2635;3.796;2.38E-11;7.43E-09;0.02542409;0.344543618
2636;4.22;3.22E-11;1.01E-08;0.04471608;0.344393764
2637;4.724;4.27E-11;1.34E-08;0.04924562;0.344237596
2638;5.174;5.54E-11;1.73E-08;0.06547568;0.344074882
2639;5.551;6.31E-11;1.97E-08;0.03565116;0.343906667
2640;5.561;6.74E-11;2.10E-08;0.032072;0.343738753
2641;5.576;6.72E-11;2.09E-08;0.01621165;0.343571547
2642;5.457;6.28E-11;1.96E-08;0.00801595;0.343407431
2643;5.288;5.70E-11;1.78E-08;0.00593791;0.34324737
2644;5.158;5.13E-11;1.61E-08;0.0054593;0.343090926
2645;5.029;4.62E-11;1.46E-08;0.00649779;0.342938102
2646;4.837;4.16E-11;1.32E-08;0.00536994;0.342789697
2647;4.736;3.77E-11;1.21E-08;0.00597249;0.342644513
2648;4.742;3.45E-11;1.11E-08;0.00592241;0.342501319
2649;4.759;3.19E-11;1.03E-08;0.00470981;0.342360045
2650;4.752;2.96E-11;9.67E-09;0.00523252;0.342221016
2651;4.612;2.75E-11;9.08E-09;0.00380639;0.342085816
2652;4.16;2.54E-11;8.44E-09;0.00275377;0.341957747
2653;3.804;2.34E-11;7.85E-09;0.0023676;0.341835372
2654;3.566;2.17E-11;7.33E-09;0.00222166;0.341717181
2655;3.333;2.01E-11;6.86E-09;0.00180896;0.34160298
2656;3.169;1.88E-11;6.44E-09;0.00179151;0.341491957
2657;2.988;1.77E-11;6.02E-09;0.00313653;0.341384113
2658;3.11;1.94E-11;6.60E-09;0.01183224;0.341276378
2659;3.562;2.43E-11;8.29E-09;0.02549015;0.341165178
2660;4.139;3.21E-11;1.10E-08;0.0389661;0.341048526
2661;4.871;4.56E-11;1.53E-08;0.08092344;0.340923014
2662;5.578;5.95E-11;1.97E-08;0.06972166;0.340787397
2663;6.047;7.65E-11;2.44E-08;0.10113659;0.340643287
2664;6.601;9.12E-11;2.83E-08;0.08177833;0.340488469
2665;6.775;9.34E-11;2.87E-08;0.02650455;0.340329492
2666;6.554;8.65E-11;2.64E-08;0.00791265;0.340173748
2667;6.308;7.72E-11;2.36E-08;0.00697622;0.340022068
2668;6.182;6.85E-11;2.09E-08;0.00566471;0.339873208
2669;6.134;6.08E-11;1.87E-08;0.00377519;0.339726517
2670;6.115;5.44E-11;1.68E-08;0.00377284;0.339581903
2671;6.108;4.90E-11;1.53E-08;0.00381731;0.339439393
2672;6.123;4.46E-11;1.40E-08;0.0038376;0.339298857
2673;6.13;4.06E-11;1.29E-08;0.00385793;0.339160494
2674;6.111;3.73E-11;1.19E-08;0.00426668;0.339024666
2675;6.095;3.39E-11;1.09E-08;0.00431771;0.338891406
2676;6.095;3.11E-11;1.01E-08;0.0051001;0.338760547
2677;6.123;2.88E-11;9.39E-09;0.00289013;0.338631844
2678;6.167;2.69E-11;8.85E-09;0.00217951;0.338505326
2679;6.198;2.58E-11;8.53E-09;0.00298127;0.338381048
2680;6.244;2.44E-11;8.12E-09;0.00452602;0.338258859
2681;6.304;2.32E-11;7.78E-09;0.00455033;0.338138642
2682;6.401;2.31E-11;7.59E-09;0.00624676;0.33801989
2683;6.552;2.51E-11;8.20E-09;0.0155023;0.337901871
2684;6.74;3.21E-11;1.03E-08;0.05829226;0.337782778
2685;7.11;4.24E-11;1.33E-08;0.07293633;0.337659032
2686;7.45;5.43E-11;1.64E-08;0.0784288;0.337530025
2687;7.665;6.29E-11;1.85E-08;0.05766899;0.337397362
2688;7.7;6.86E-11;1.97E-08;0.05060198;0.337263589
2689;7.68;7.00E-11;1.97E-08;0.03439038;0.337129815
2690;7.565;6.55E-11;1.83E-08;0.01484065;0.336997909
2691;7.43;6.00E-11;1.66E-08;0.01126238;0.336868782
2692;7.36;5.44E-11;1.51E-08;0.01038455;0.336742005
2693;7.335;4.94E-11;1.37E-08;0.00969883;0.336617259
2694;7.34;4.50E-11;1.25E-08;0.00880792;0.336494455
2695;7.38;4.12E-11;1.15E-08;0.00517712;0.336373492
2696;7.455;3.80E-11;1.06E-08;0.00354102;0.336254279
2697;7.535;3.51E-11;9.85E-09;0.00353847;0.336136929
2698;7.615;3.27E-11;9.22E-09;0.00459229;0.336021523
2699;7.62;3.06E-11;8.65E-09;0.00733972;0.335908743
2700;7.515;2.87E-11;8.12E-09;0.01290966;0.335799376
2701;7.335;2.70E-11;7.63E-09;0.02078461;0.335693667
2702;6.831;2.53E-11;7.11E-09;0.02073105;0.335593949
2703;6.467;2.38E-11;6.66E-09;0.02398135;0.335498574
2704;6.248;2.26E-11;6.27E-09;0.0230806;0.335406192
2705;6.026;2.19E-11;5.88E-09;0.02397468;0.335316739
2706;5.913;2.88E-11;6.75E-09;0.10368172;0.335227781
2707;6.172;4.07E-11;8.79E-09;0.12152279;0.335134784
2708;6.48;5.08E-11;1.05E-08;0.07467181;0.335037695
2709;6.512;6.38E-11;1.26E-08;0.10964009;0.334938535
2710;6.751;7.71E-11;1.48E-08;0.10451957;0.33483475
2711;7.073;1.02E-10;1.88E-08;0.20353366;0.334724257
2712;7.39;1.11E-10;2.01E-08;0.05847846;0.334606901
2713;7.075;1.12E-10;2.03E-08;0.05123837;0.334491158
2714;6.835;1.06E-10;1.92E-08;0.02369349;0.33437667
2715;6.543;9.57E-11;1.74E-08;0.01682773;0.334264517
2716;6.344;8.61E-11;1.57E-08;0.01530733;0.334154196
2717;6.187;7.67E-11;1.40E-08;0.01156908;0.33404567
2718;5.911;6.87E-11;1.26E-08;0.01750352;0.333940067
2719;5.569;6.13E-11;1.13E-08;0.00996655;0.333838055
2720;5.264;5.48E-11;1.02E-08;0.01462863;0.333739317
2721;5.366;4.97E-11;9.30E-09;0.014285;0.333640513
2722;5.186;4.50E-11;8.44E-09;0.01450225;0.333544107
2723;5.139;4.09E-11;7.72E-09;0.01267475;0.333449076
2724;5.121;3.74E-11;7.09E-09;0.01177608;0.333355337
2725;4.985;3.43E-11;6.51E-09;0.01395012;0.333263805
2726;5.139;3.18E-11;6.05E-09;0.01317451;0.333172269
2727;5.3;2.95E-11;5.65E-09;0.01663356;0.333080829
2728;5.352;2.75E-11;5.27E-09;0.01574638;0.332990359
2729;5.352;2.58E-11;4.94E-09;0.01579714;0.332901291
2730;5.389;2.73E-11;4.79E-09;0.04096296;0.332813091
2731;5.633;3.53E-11;6.03E-09;0.0830657;0.332723348
2732;6.088;4.95E-11;8.25E-09;0.1241512;0.33262929
2733;6.603;6.58E-11;1.09E-08;0.11931118;0.332529477
2734;6.82;8.39E-11;1.38E-08;0.13189344;0.332425774
2735;7.08;1.02E-10;1.68E-08;0.13138308;0.332317194
2736;7.095;1.10E-10;1.83E-08;0.06120697;0.332206078
2737;6.906;1.09E-10;1.83E-08;0.03709485;0.332095217
2738;6.557;1.01E-10;1.70E-08;0.01939614;0.331986627
2739;6.2;9.07E-11;1.53E-08;0.01460304;0.331880588
2740;5.907;8.10E-11;1.38E-08;0.01546896;0.331776896
2741;5.665;7.21E-11;1.23E-08;0.00844929;0.331675339
2742;5.577;6.44E-11;1.11E-08;0.00616955;0.331574868
2743;5.549;5.78E-11;1.00E-08;0.01048487;0.331475315
2744;5.49;5.19E-11;9.06E-09;0.0123083;0.33137699
2745;5.473;4.68E-11;8.22E-09;0.00918401;0.331279745
2746;5.494;4.24E-11;7.49E-09;0.00927612;0.331183459
2747;5.548;3.85E-11;6.84E-09;0.00857881;0.331088023
2748;5.715;3.51E-11;6.28E-09;0.00835506;0.330992685
2749;5.394;3.17E-11;5.72E-09;0.00413527;0.330901406
2750;5.056;2.87E-11;5.22E-09;0.00294581;0.330814121
2751;5.005;2.59E-11;4.72E-09;0.00521134;0.330728627
2752;4.871;2.38E-11;4.36E-09;0.00716326;0.330645468
2753;4.558;2.27E-11;3.98E-09;0.01305239;0.330565672
2754;4.267;2.83E-11;4.99E-09;0.06792922;0.330488266
2755;4.527;4.24E-11;7.28E-09;0.16908805;0.330407896
2756;5.145;6.79E-11;1.11E-08;0.26877165;0.330319694
2757;5.881;8.71E-11;1.42E-08;0.10783486;0.33022234
2758;5.818;1.13E-10;1.83E-08;0.21558356;0.330121878
2759;6.07;1.34E-10;2.19E-08;0.16543247;0.330013368
2760;5.799;1.54E-10;2.54E-08;0.18486879;0.329902075
2761;5.293;1.59E-10;2.66E-08;0.10431992;0.329789614
2762;4.402;1.51E-10;2.56E-08;0.05970006;0.329680846
2763;3.311;1.34E-10;2.28E-08;0.02617688;0.32957783
2764;2.478;1.17E-10;2.01E-08;0.02052905;0.329478757
2765;2.263;1.04E-10;1.79E-08;0.01847825;0.329379045
2766;2.129;9.16E-11;1.60E-08;0.01014021;0.329278598
2767;2.028;8.10E-11;1.43E-08;0.00717141;0.32917763
2768;1.909;7.16E-11;1.28E-08;0.00598553;0.329076702
2769;1.804;6.35E-11;1.15E-08;0.00684829;0.328975848
2770;1.711;5.63E-11;1.03E-08;0.00782977;0.328875188
2771;1.597;5.01E-11;9.30E-09;0.00740717;0.32877508
2772;1.461;4.47E-11;8.39E-09;0.00769933;0.328675874
2773;1.315;4.00E-11;7.60E-09;0.0085624;0.3285777
2774;1.205;3.59E-11;6.90E-09;0.00909843;0.328480376
2775;1.09;3.22E-11;6.27E-09;0.00792889;0.328383982
2776;0.992;2.89E-11;5.69E-09;0.00769729;0.328288477
2777;0.926;2.68E-11;5.12E-09;0.01215525;0.328193608
2778;0.915;3.07E-11;5.92E-09;0.04544969;0.32809862
2779;0.937;3.79E-11;7.39E-09;0.06577031;0.328002637
2780;0.972;4.60E-11;9.12E-09;0.06511372;0.327905212
2781;1.001;5.41E-11;1.10E-08;0.05119024;0.327806316
2782;1.027;6.04E-11;1.26E-08;0.0383958;0.327705838
2783;1.029;6.38E-11;1.37E-08;0.02552251;0.32760392
2784;1.033;6.51E-11;1.43E-08;0.01934734;0.327500686
2785;1.043;6.32E-11;1.43E-08;0.0095239;0.327396284
2786;1.048;5.94E-11;1.37E-08;0.00499108;0.32729089
2787;1.059;5.37E-11;1.26E-08;0.00207057;0.327184688
2788;1.085;4.82E-11;1.15E-08;0.00209109;0.327077708
2789;1.11;4.31E-11;1.04E-08;0.00153961;0.326970149
2790;1.126;3.84E-11;9.39E-09;0.00154399;0.326862327
2791;1.134;3.42E-11;8.48E-09;0.00155943;0.326754465
2792;1.155;3.03E-11;7.62E-09;0.00103525;0.326646593
2793;1.16;2.69E-11;6.85E-09;0.00103051;0.326538994
2794;1.162;2.39E-11;6.17E-09;0.00105311;0.326431809
2795;1.165;2.13E-11;5.58E-09;0.00105531;0.326325133
2796;1.167;1.91E-11;5.06E-09;0.00105836;0.326219041
2797;1.166;1.71E-11;4.59E-09;0.00106142;0.326113633
2798;1.163;1.55E-11;4.21E-09;0.00107183;0.326008974
2799;1.169;1.40E-11;3.86E-09;0.00160075;0.325905027
2800;1.168;1.26E-11;3.53E-09;0.00215562;0.325801865
2801;1.162;1.14E-11;3.25E-09;0.00270194;0.325699589
2802;1.2;1.22E-11;3.49E-09;0.01354784;0.325597676
2803;1.299;1.63E-11;4.74E-09;0.03532504;0.32549521
2804;1.518;2.23E-11;6.60E-09;0.0456988;0.325390628
2805;1.437;3.49E-11;1.01E-08;0.14122974;0.325285116
2806;2.253;5.27E-11;1.47E-08;0.17656959;0.32516826
2807;3.225;7.77E-11;2.03E-08;0.22949413;0.325035881
2808;3.925;9.51E-11;2.43E-08;0.13429869;0.32488991
2809;3.636;1.01E-10;2.57E-08;0.0703082;0.324743981
2810;2.876;9.68E-11;2.49E-08;0.03249407;0.32460496
2811;2.146;8.54E-11;2.21E-08;0.00990259;0.324472488
2812;1.527;7.39E-11;1.93E-08;0.00851857;0.324345575
2813;1.305;6.41E-11;1.68E-08;0.00674497;0.32422013
2814;1.188;5.54E-11;1.47E-08;0.00602285;0.324095221
2815;1.116;4.79E-11;1.29E-08;0.00421303;0.323970688
2816;1.061;4.15E-11;1.13E-08;0.00403812;0.323846619
2817;1.021;3.60E-11;9.93E-09;0.00390559;0.32372306
2818;0.988;3.13E-11;8.75E-09;0.00375623;0.323600094
2819;0.926;2.73E-11;7.73E-09;0.0037666;0.323478164
2820;0.832;2.38E-11;6.82E-09;0.00412643;0.323357713
2821;0.74;2.07E-11;6.01E-09;0.00317131;0.323238785
2822;0.659;1.80E-11;5.29E-09;0.00332227;0.323121324
2823;0.627;1.57E-11;4.68E-09;0.00351167;0.323004865
2824;0.561;1.37E-11;4.14E-09;0.00290325;0.3228898
2825;0.484;1.48E-11;4.48E-09;0.0142366;0.322776039
2826;0.428;2.29E-11;6.89E-09;0.0975704;0.322662133
2827;0.424;3.55E-11;1.05E-08;0.14885821;0.322545664
2828;0.449;5.38E-11;1.52E-08;0.2086475;0.322424598
2829;0.467;7.55E-11;2.03E-08;0.23255663;0.322297567
2830;0.505;8.01E-11;2.15E-08;0.04099811;0.322166282
2831;0.582;8.68E-11;2.34E-08;0.07539523;0.322031602
2832;0.615;9.69E-11;2.61E-08;0.12743735;0.321892759
2833;0.808;1.02E-10;2.77E-08;0.08822393;0.321747388
2834;0.909;9.60E-11;2.64E-08;0.0245557;0.321598275
2835;0.817;8.28E-11;2.30E-08;0.00532706;0.321448983
2836;0.727;7.01E-11;1.97E-08;0.00541787;0.321299966
2837;0.698;5.90E-11;1.67E-08;0.00589113;0.321150926
2838;0.696;4.95E-11;1.42E-08;0.00653561;0.321001851
2839;0.699;4.15E-11;1.21E-08;0.005461;0.320852943
2840;0.708;3.49E-11;1.03E-08;0.00536015;0.320704376
2841;0.694;2.93E-11;8.76E-09;0.00420891;0.320556698
2842;0.687;2.48E-11;7.50E-09;0.00388563;0.320409993
2843;0.684;2.08E-11;6.38E-09;0.00343326;0.320264353
2844;0.693;1.75E-11;5.45E-09;0.00344283;0.320119687
2845;0.69;1.48E-11;4.68E-09;0.00402867;0.319976288
2846;0.689;1.26E-11;4.03E-09;0.00563168;0.319834125
2847;0.69;1.07E-11;3.49E-09;0.00443145;0.319693232
2848;0.668;9.20E-12;3.03E-09;0.0045372;0.319553853
2849;0.66;8.66E-12;2.84E-09;0.0084311;0.319415797
2850;0.68;1.49E-11;4.93E-09;0.05055804;0.319278035
2851;0.718;2.33E-11;7.76E-09;0.06450861;0.319139333
2852;0.76;3.70E-11;1.22E-08;0.13194025;0.318998077
2853;0.872;5.47E-11;1.76E-08;0.17666358;0.318851443
2854;1.49;7.76E-11;2.39E-08;0.22533687;0.318690263
2855;2.627;9.50E-11;2.86E-08;0.1514058;0.318506352
2856;3.109;1.16E-10;3.40E-08;0.2170345;0.318307708
2857;3.324;1.23E-10;3.58E-08;0.12049096;0.318099105
2858;2.611;1.14E-10;3.33E-08;0.05314179;0.317900004
2859;1.75;9.35E-11;2.76E-08;0.00801338;0.317714061
